year,month,week,nuts,totalmort,mean_maxt,mean_mint,mean_avgt,precipitation,snow
2016,8,34,NL225,79,22.786537170410156,12.893406867980957,17.839025497436523,1.8305754661560059,0
2016,8,34,NL226,100,23.261552810668945,13.106546401977539,18.205703735351562,1.4609211683273315,0
2016,8,34,NL230,50,22.260299682617188,13.437638282775879,17.85622787475586,2.305149793624878,0
2016,8,34,NL310,174,22.524761199951172,13.614215850830078,18.085296630859375,2.5262298583984375,0
2016,8,34,NL321,40,21.346940994262695,14.122368812561035,17.73902702331543,2.201192617416382,0
2016,8,34,NL323,36,21.774192810058594,13.993548393249512,17.887096405029297,2.7322580814361572,0
2016,8,34,NL324,46,21.99173927307129,14.054863929748535,18.03657341003418,3.4830946922302246,0
2016,8,34,NL325,20,21.774778366088867,13.982158660888672,17.881547927856445,2.712836742401123,0
2016,8,34,NL327,59,22.352170944213867,13.631277084350586,18.002044677734375,4.101273536682129,0
2016,8,34,NL328,34,21.558712005615234,14.212630271911621,17.88504409790039,2.53302264213562,0
2016,8,34,NL329,164,22.057065963745117,13.966225624084473,18.028818130493164,3.479175567626953,0
2016,8,34,NL332,146,22.324237823486328,13.980950355529785,18.138195037841797,2.260309934616089,0
2016,8,34,NL333,31,22.30653953552246,14.486351013183594,18.39116096496582,2.405848503112793,0
2016,8,34,NL337,55,22.051162719726562,13.948389053344727,17.99367904663086,3.297075033187866,0
2016,8,34,NL33A,57,23.075693130493164,13.383868217468262,18.24766731262207,2.0541062355041504,0
2016,8,34,NL33B,49,22.680217742919922,13.880717277526855,18.293975830078125,2.2432219982147217,0
2016,8,34,NL33C,242,22.36940574645996,14.352880477905273,18.355472564697266,2.403228282928467,0
2016,8,34,NL341,22,23.162487030029297,14.312838554382324,18.737646102905273,1.3092970848083496,0
2016,8,34,NL342,50,22.460773468017578,15.001444816589355,18.723119735717773,1.4992384910583496,0
2016,8,34,NL411,121,23.452594757080078,13.243865966796875,18.341684341430664,1.91963791847229,0
2016,8,34,NL412,81,23.45864486694336,13.078859329223633,18.26441764831543,1.7295706272125244,0
2016,8,34,NL413,87,23.59254264831543,13.114990234375,18.3543758392334,1.6005604267120361,0
2016,8,34,NL414,123,23.7524471282959,12.87167739868164,18.310203552246094,1.5163601636886597,0
2016,8,34,NL421,44,23.890005111694336,13.065715789794922,18.485374450683594,1.395470142364502,0
2016,8,34,NL422,43,23.896869659423828,12.712173461914062,18.32425308227539,1.4781641960144043,0
2016,8,34,NL423,128,24.080978393554688,13.575571060180664,18.83441162109375,1.691971778869629,0
2016,8,35,NL112,12,21.943078994750977,13.466297149658203,17.709880828857422,2.765979051589966,0
2016,8,35,NL124,62,21.301010131835938,13.910286903381348,17.618406295776367,2.0788581371307373,0
2016,8,35,NL125,23,21.699148178100586,13.906807899475098,17.801095962524414,1.9091969728469849,0
2016,8,35,NL126,40,21.969141006469727,13.02154541015625,17.4932804107666,1.7596663236618042,0
2016,8,35,NL131,35,22.093780517578125,12.516536712646484,17.31759262084961,1.7765246629714966,0
2016,8,35,NL132,23,22.52734375,12.428653717041016,17.471088409423828,1.842423677444458,0
2016,8,35,NL133,18,22.261974334716797,12.493510246276855,17.394609451293945,1.7002149820327759,0
2016,8,35,NL211,65,22.40031623840332,12.664143562316895,17.540592193603516,1.5892378091812134,0
2016,8,35,NL212,17,22.497941970825195,12.272279739379883,17.399343490600586,1.3526872396469116,0
2016,8,35,NL213,112,22.937868118286133,12.513101577758789,17.727006912231445,1.5662866830825806,0
2016,8,35,NL221,110,22.427133560180664,13.279671669006348,17.8646240234375,2.009129762649536,0
2016,8,35,NL224,28,23.134008407592773,13.080535888671875,18.12775993347168,1.5490691661834717,0
2016,8,35,NL225,79,22.786537170410156,12.893406867980957,17.839025497436523,1.8305754661560059,0
2016,8,35,NL226,95,23.261552810668945,13.106546401977539,18.205703735351562,1.4609211683273315,0
2016,8,35,NL230,35,22.260299682617188,13.437638282775879,17.85622787475586,2.305149793624878,0
2016,8,35,NL310,184,22.524761199951172,13.614215850830078,18.085296630859375,2.5262298583984375,0
2016,8,35,NL321,52,21.346940994262695,14.122368812561035,17.73902702331543,2.201192617416382,0
2016,8,35,NL323,33,21.774192810058594,13.993548393249512,17.887096405029297,2.7322580814361572,0
2016,8,35,NL324,29,21.99173927307129,14.054863929748535,18.03657341003418,3.4830946922302246,0
2016,8,35,NL325,24,21.774778366088867,13.982158660888672,17.881547927856445,2.712836742401123,0
2016,8,35,NL327,42,22.352170944213867,13.631277084350586,18.002044677734375,4.101273536682129,0
2016,8,35,NL328,37,21.558712005615234,14.212630271911621,17.88504409790039,2.53302264213562,0
2016,8,35,NL329,187,22.057065963745117,13.966225624084473,18.028818130493164,3.479175567626953,0
2016,8,35,NL332,128,22.324237823486328,13.980950355529785,18.138195037841797,2.260309934616089,0
2016,8,35,NL333,29,22.30653953552246,14.486351013183594,18.39116096496582,2.405848503112793,0
2016,8,35,NL337,51,22.051162719726562,13.948389053344727,17.99367904663086,3.297075033187866,0
2016,8,35,NL33A,56,23.075693130493164,13.383868217468262,18.24766731262207,2.0541062355041504,0
2016,8,35,NL33B,40,22.680217742919922,13.880717277526855,18.293975830078125,2.2432219982147217,0
2016,8,35,NL33C,211,22.36940574645996,14.352880477905273,18.355472564697266,2.403228282928467,0
2016,8,35,NL341,20,23.162487030029297,14.312838554382324,18.737646102905273,1.3092970848083496,0
2016,8,35,NL342,55,22.460773468017578,15.001444816589355,18.723119735717773,1.4992384910583496,0
2016,8,35,NL411,98,23.452594757080078,13.243865966796875,18.341684341430664,1.91963791847229,0
2016,8,35,NL412,66,23.45864486694336,13.078859329223633,18.26441764831543,1.7295706272125244,0
2016,8,35,NL413,100,23.59254264831543,13.114990234375,18.3543758392334,1.6005604267120361,0
2016,8,35,NL414,114,23.7524471282959,12.87167739868164,18.310203552246094,1.5163601636886597,0
2016,8,35,NL421,41,23.890005111694336,13.065715789794922,18.485374450683594,1.395470142364502,0
2016,8,35,NL422,35,23.896869659423828,12.712173461914062,18.32425308227539,1.4781641960144043,0
2016,8,35,NL423,110,24.080978393554688,13.575571060180664,18.83441162109375,1.691971778869629,0
2016,9,36,NL112,8,22.549734115600586,12.794865608215332,17.670623779296875,1.0802898406982422,0
2016,9,36,NL124,55,22.010290145874023,13.808297157287598,17.924806594848633,1.0588270425796509,0
2016,9,36,NL125,27,22.225284576416016,13.48200511932373,17.84824562072754,0.8681966662406921,0
2016,9,36,NL126,33,22.51418113708496,12.501983642578125,17.50586700439453,1.1517866849899292,0
2016,9,36,NL131,38,22.655458450317383,11.447765350341797,17.06822967529297,1.1631804704666138,0
2016,9,36,NL132,41,23.080615997314453,11.223711013793945,17.15138816833496,0.9707895517349243,0
2016,9,36,NL133,23,22.796010971069336,11.387579917907715,17.107574462890625,1.0028176307678223,0
2016,9,36,NL211,50,22.88778305053711,11.649897575378418,17.278488159179688,0.984298825263977,0
2016,9,36,NL212,21,23.198808670043945,11.051637649536133,17.12905502319336,0.7840417623519897,0
2016,9,36,NL213,95,23.449777603149414,11.368782043457031,17.413362503051758,0.5415632724761963,0
2016,9,36,NL221,91,22.934202194213867,12.31234073638916,17.632173538208008,0.831230103969574,0
2016,9,36,NL224,38,23.591249465942383,12.114888191223145,17.868074417114258,0.48117223381996155,0
2016,9,36,NL225,65,23.451322555541992,11.643266677856445,17.54308319091797,0.44568750262260437,0
2016,9,36,NL226,108,23.715768814086914,12.018424987792969,17.876991271972656,0.36221951246261597,0
2016,9,36,NL230,43,22.636686325073242,12.709503173828125,17.674762725830078,1.1284570693969727,0
2016,9,36,NL310,160,22.842954635620117,12.721395492553711,17.79338264465332,0.6162083745002747,0
2016,9,36,NL321,53,22.06781578063965,14.011152267456055,18.043960571289062,0.9377280473709106,0
2016,9,36,NL323,31,22.3266658782959,13.880000114440918,18.116666793823242,1.0333333015441895,0
2016,9,36,NL324,40,22.44301986694336,13.775324821472168,18.12022590637207,0.8135436773300171,0
2016,9,36,NL325,31,22.331043243408203,13.862345695495605,18.109121322631836,1.0271466970443726,0
2016,9,36,NL327,43,22.73421287536621,12.891403198242188,17.820165634155273,0.6517220139503479,0
2016,9,36,NL328,36,22.250995635986328,14.114094734191895,18.18242835998535,0.9467277526855469,0
2016,9,36,NL329,159,22.492889404296875,13.681354522705078,18.096935272216797,0.7618424892425537,0
2016,9,36,NL332,119,22.731504440307617,13.434693336486816,18.07431411743164,0.7586032748222351,0
2016,9,36,NL333,17,22.605899810791016,14.079452514648438,18.34282112121582,0.8858073353767395,0
2016,9,36,NL337,56,22.56913948059082,13.299433708190918,17.923965454101562,0.7123028039932251,0
2016,9,36,NL33A,65,23.23801612854004,12.897964477539062,18.078392028808594,0.6875807642936707,0
2016,9,36,NL33B,53,22.81175994873047,13.672430038452148,18.252904891967773,0.603585958480835,0
2016,9,36,NL33C,207,22.624916076660156,14.011741638183594,18.310909271240234,0.9014412760734558,0
2016,9,36,NL341,26,23.27322006225586,14.329580307006836,18.805828094482422,0.3067517876625061,0
2016,9,36,NL342,43,22.715063095092773,15.107179641723633,18.90595245361328,1.0488719940185547,0
2016,9,36,NL411,104,23.547576904296875,12.740044593811035,18.129125595092773,0.7892544269561768,0
2016,9,36,NL412,64,23.66524314880371,12.295714378356934,17.97659683227539,0.6638038754463196,0
2016,9,36,NL413,109,23.91390609741211,12.082213401794434,18.003276824951172,0.7698747515678406,0
2016,9,36,NL414,125,23.941558837890625,11.773788452148438,17.861495971679688,0.6601022481918335,0
2016,9,36,NL421,50,23.98944091796875,11.866893768310547,17.93871307373047,0.7406967878341675,0
2016,9,36,NL422,36,23.942689895629883,11.445911407470703,17.713672637939453,0.7279199361801147,0
2016,9,36,NL423,127,23.90449333190918,12.928882598876953,18.424259185791016,0.6224247813224792,0
2016,9,37,NL112,8,22.549734115600586,12.794865608215332,17.670623779296875,1.0802898406982422,0
2016,9,37,NL124,51,22.010290145874023,13.808297157287598,17.924806594848633,1.0588270425796509,0
2016,9,37,NL125,26,22.225284576416016,13.48200511932373,17.84824562072754,0.8681966662406921,0
2016,9,37,NL126,35,22.51418113708496,12.501983642578125,17.50586700439453,1.1517866849899292,0
2016,9,37,NL131,38,22.655458450317383,11.447765350341797,17.06822967529297,1.1631804704666138,0
2016,9,37,NL132,32,23.080615997314453,11.223711013793945,17.15138816833496,0.9707895517349243,0
2016,9,37,NL133,24,22.796010971069336,11.387579917907715,17.107574462890625,1.0028176307678223,0
2016,9,37,NL211,57,22.88778305053711,11.649897575378418,17.278488159179688,0.984298825263977,0
2016,9,37,NL212,20,23.198808670043945,11.051637649536133,17.12905502319336,0.7840417623519897,0
2016,9,37,NL213,103,23.449777603149414,11.368782043457031,17.413362503051758,0.5415632724761963,0
2016,9,37,NL221,120,22.934202194213867,12.31234073638916,17.632173538208008,0.831230103969574,0
2016,9,37,NL224,32,23.591249465942383,12.114888191223145,17.868074417114258,0.48117223381996155,0
2016,9,37,NL225,59,23.451322555541992,11.643266677856445,17.54308319091797,0.44568750262260437,0
2016,9,37,NL226,118,23.715768814086914,12.018424987792969,17.876991271972656,0.36221951246261597,0
2016,9,37,NL230,38,22.636686325073242,12.709503173828125,17.674762725830078,1.1284570693969727,0
2016,9,37,NL310,167,22.842954635620117,12.721395492553711,17.79338264465332,0.6162083745002747,0
2016,9,37,NL321,58,22.06781578063965,14.011152267456055,18.043960571289062,0.9377280473709106,0
2016,9,37,NL323,35,22.3266658782959,13.880000114440918,18.116666793823242,1.0333333015441895,0
2016,9,37,NL324,39,22.44301986694336,13.775324821472168,18.12022590637207,0.8135436773300171,0
2016,9,37,NL325,29,22.331043243408203,13.862345695495605,18.109121322631836,1.0271466970443726,0
2016,9,37,NL327,57,22.73421287536621,12.891403198242188,17.820165634155273,0.6517220139503479,0
2016,9,37,NL328,39,22.250995635986328,14.114094734191895,18.18242835998535,0.9467277526855469,0
2016,9,37,NL329,191,22.492889404296875,13.681354522705078,18.096935272216797,0.7618424892425537,0
2016,9,37,NL332,126,22.731504440307617,13.434693336486816,18.07431411743164,0.7586032748222351,0
2016,9,37,NL333,37,22.605899810791016,14.079452514648438,18.34282112121582,0.8858073353767395,0
2016,9,37,NL337,66,22.56913948059082,13.299433708190918,17.923965454101562,0.7123028039932251,0
2016,9,37,NL33A,59,23.23801612854004,12.897964477539062,18.078392028808594,0.6875807642936707,0
2016,9,37,NL33B,42,22.81175994873047,13.672430038452148,18.252904891967773,0.603585958480835,0
2016,9,37,NL33C,208,22.624916076660156,14.011741638183594,18.310909271240234,0.9014412760734558,0
2016,9,37,NL341,16,23.27322006225586,14.329580307006836,18.805828094482422,0.3067517876625061,0
2016,9,37,NL342,50,22.715063095092773,15.107179641723633,18.90595245361328,1.0488719940185547,0
2016,9,37,NL411,123,23.547576904296875,12.740044593811035,18.129125595092773,0.7892544269561768,0
2016,9,37,NL412,74,23.66524314880371,12.295714378356934,17.97659683227539,0.6638038754463196,0
2016,9,37,NL413,100,23.91390609741211,12.082213401794434,18.003276824951172,0.7698747515678406,0
2016,9,37,NL414,127,23.941558837890625,11.773788452148438,17.861495971679688,0.6601022481918335,0
2016,9,37,NL421,49,23.98944091796875,11.866893768310547,17.93871307373047,0.7406967878341675,0
2016,9,37,NL422,38,23.942689895629883,11.445911407470703,17.713672637939453,0.7279199361801147,0
2016,9,37,NL423,129,23.90449333190918,12.928882598876953,18.424259185791016,0.6224247813224792,0
2016,9,38,NL112,7,22.549734115600586,12.794865608215332,17.670623779296875,1.0802898406982422,0
2016,9,38,NL124,45,22.010290145874023,13.808297157287598,17.924806594848633,1.0588270425796509,0
2016,9,38,NL125,19,22.225284576416016,13.48200511932373,17.84824562072754,0.8681966662406921,0
2016,9,38,NL126,32,22.51418113708496,12.501983642578125,17.50586700439453,1.1517866849899292,0
2016,9,38,NL131,32,22.655458450317383,11.447765350341797,17.06822967529297,1.1631804704666138,0
2016,9,38,NL132,33,23.080615997314453,11.223711013793945,17.15138816833496,0.9707895517349243,0
2016,9,38,NL133,23,22.796010971069336,11.387579917907715,17.107574462890625,1.0028176307678223,0
2016,9,38,NL211,47,22.88778305053711,11.649897575378418,17.278488159179688,0.984298825263977,0
2016,9,38,NL212,21,23.198808670043945,11.051637649536133,17.12905502319336,0.7840417623519897,0
2016,9,38,NL213,102,23.449777603149414,11.368782043457031,17.413362503051758,0.5415632724761963,0
2016,9,38,NL221,105,22.934202194213867,12.31234073638916,17.632173538208008,0.831230103969574,0
2016,9,38,NL224,37,23.591249465942383,12.114888191223145,17.868074417114258,0.48117223381996155,0
2016,9,38,NL225,81,23.451322555541992,11.643266677856445,17.54308319091797,0.44568750262260437,0
2016,9,38,NL226,105,23.715768814086914,12.018424987792969,17.876991271972656,0.36221951246261597,0
2016,9,38,NL230,42,22.636686325073242,12.709503173828125,17.674762725830078,1.1284570693969727,0
2016,9,38,NL310,174,22.842954635620117,12.721395492553711,17.79338264465332,0.6162083745002747,0
2016,9,38,NL321,72,22.06781578063965,14.011152267456055,18.043960571289062,0.9377280473709106,0
2016,9,38,NL323,26,22.3266658782959,13.880000114440918,18.116666793823242,1.0333333015441895,0
2016,9,38,NL324,32,22.44301986694336,13.775324821472168,18.12022590637207,0.8135436773300171,0
2016,9,38,NL325,26,22.331043243408203,13.862345695495605,18.109121322631836,1.0271466970443726,0
2016,9,38,NL327,53,22.73421287536621,12.891403198242188,17.820165634155273,0.6517220139503479,0
2016,9,38,NL328,37,22.250995635986328,14.114094734191895,18.18242835998535,0.9467277526855469,0
2016,9,38,NL329,142,22.492889404296875,13.681354522705078,18.096935272216797,0.7618424892425537,0
2016,9,38,NL332,107,22.731504440307617,13.434693336486816,18.07431411743164,0.7586032748222351,0
2016,9,38,NL333,28,22.605899810791016,14.079452514648438,18.34282112121582,0.8858073353767395,0
2016,9,38,NL337,47,22.56913948059082,13.299433708190918,17.923965454101562,0.7123028039932251,0
2016,9,38,NL33A,57,23.23801612854004,12.897964477539062,18.078392028808594,0.6875807642936707,0
2016,9,38,NL33B,40,22.81175994873047,13.672430038452148,18.252904891967773,0.603585958480835,0
2016,9,38,NL33C,213,22.624916076660156,14.011741638183594,18.310909271240234,0.9014412760734558,0
2016,9,38,NL341,12,23.27322006225586,14.329580307006836,18.805828094482422,0.3067517876625061,0
2016,9,38,NL342,50,22.715063095092773,15.107179641723633,18.90595245361328,1.0488719940185547,0
2016,9,38,NL411,96,23.547576904296875,12.740044593811035,18.129125595092773,0.7892544269561768,0
2016,9,38,NL412,58,23.66524314880371,12.295714378356934,17.97659683227539,0.6638038754463196,0
2016,9,38,NL413,102,23.91390609741211,12.082213401794434,18.003276824951172,0.7698747515678406,0
2016,9,38,NL414,107,23.941558837890625,11.773788452148438,17.861495971679688,0.6601022481918335,0
2016,9,38,NL421,37,23.98944091796875,11.866893768310547,17.93871307373047,0.7406967878341675,0
2016,9,38,NL422,45,23.942689895629883,11.445911407470703,17.713672637939453,0.7279199361801147,0
2016,9,38,NL423,115,23.90449333190918,12.928882598876953,18.424259185791016,0.6224247813224792,0
2016,9,39,NL112,9,22.549734115600586,12.794865608215332,17.670623779296875,1.0802898406982422,0
2016,9,39,NL124,56,22.010290145874023,13.808297157287598,17.924806594848633,1.0588270425796509,0
2016,9,39,NL125,26,22.225284576416016,13.48200511932373,17.84824562072754,0.8681966662406921,0
2016,9,39,NL126,39,22.51418113708496,12.501983642578125,17.50586700439453,1.1517866849899292,0
2016,9,39,NL131,29,22.655458450317383,11.447765350341797,17.06822967529297,1.1631804704666138,0
2016,9,39,NL132,30,23.080615997314453,11.223711013793945,17.15138816833496,0.9707895517349243,0
2016,9,39,NL133,18,22.796010971069336,11.387579917907715,17.107574462890625,1.0028176307678223,0
2016,9,39,NL211,46,22.88778305053711,11.649897575378418,17.278488159179688,0.984298825263977,0
2016,9,39,NL212,21,23.198808670043945,11.051637649536133,17.12905502319336,0.7840417623519897,0
2016,9,39,NL213,115,23.449777603149414,11.368782043457031,17.413362503051758,0.5415632724761963,0
2016,9,39,NL221,115,22.934202194213867,12.31234073638916,17.632173538208008,0.831230103969574,0
2016,9,39,NL224,23,23.591249465942383,12.114888191223145,17.868074417114258,0.48117223381996155,0
2016,9,39,NL225,79,23.451322555541992,11.643266677856445,17.54308319091797,0.44568750262260437,0
2016,9,39,NL226,122,23.715768814086914,12.018424987792969,17.876991271972656,0.36221951246261597,0
2016,9,39,NL230,40,22.636686325073242,12.709503173828125,17.674762725830078,1.1284570693969727,0
2016,9,39,NL310,174,22.842954635620117,12.721395492553711,17.79338264465332,0.6162083745002747,0
2016,9,39,NL321,63,22.06781578063965,14.011152267456055,18.043960571289062,0.9377280473709106,0
2016,9,39,NL323,40,22.3266658782959,13.880000114440918,18.116666793823242,1.0333333015441895,0
2016,9,39,NL324,36,22.44301986694336,13.775324821472168,18.12022590637207,0.8135436773300171,0
2016,9,39,NL325,25,22.331043243408203,13.862345695495605,18.109121322631836,1.0271466970443726,0
2016,9,39,NL327,47,22.73421287536621,12.891403198242188,17.820165634155273,0.6517220139503479,0
2016,9,39,NL328,41,22.250995635986328,14.114094734191895,18.18242835998535,0.9467277526855469,0
2016,9,39,NL329,158,22.492889404296875,13.681354522705078,18.096935272216797,0.7618424892425537,0
2016,9,39,NL332,145,22.731504440307617,13.434693336486816,18.07431411743164,0.7586032748222351,0
2016,9,39,NL333,17,22.605899810791016,14.079452514648438,18.34282112121582,0.8858073353767395,0
2016,9,39,NL337,65,22.56913948059082,13.299433708190918,17.923965454101562,0.7123028039932251,0
2016,9,39,NL33A,74,23.23801612854004,12.897964477539062,18.078392028808594,0.6875807642936707,0
2016,9,39,NL33B,35,22.81175994873047,13.672430038452148,18.252904891967773,0.603585958480835,0
2016,9,39,NL33C,226,22.624916076660156,14.011741638183594,18.310909271240234,0.9014412760734558,0
2016,9,39,NL341,14,23.27322006225586,14.329580307006836,18.805828094482422,0.3067517876625061,0
2016,9,39,NL342,52,22.715063095092773,15.107179641723633,18.90595245361328,1.0488719940185547,0
2016,9,39,NL411,96,23.547576904296875,12.740044593811035,18.129125595092773,0.7892544269561768,0
2016,9,39,NL412,73,23.66524314880371,12.295714378356934,17.97659683227539,0.6638038754463196,0
2016,9,39,NL413,110,23.91390609741211,12.082213401794434,18.003276824951172,0.7698747515678406,0
2016,9,39,NL414,126,23.941558837890625,11.773788452148438,17.861495971679688,0.6601022481918335,0
2016,9,39,NL421,46,23.98944091796875,11.866893768310547,17.93871307373047,0.7406967878341675,0
2016,9,39,NL422,40,23.942689895629883,11.445911407470703,17.713672637939453,0.7279199361801147,0
2016,9,39,NL423,109,23.90449333190918,12.928882598876953,18.424259185791016,0.6224247813224792,0
2016,10,40,NL112,7,13.150164604187012,6.491659164428711,9.826033592224121,1.1704879999160767,0
2016,10,40,NL124,33,13.361352920532227,6.949676990509033,10.169576644897461,1.8149584531784058,0
2016,10,40,NL125,25,13.524017333984375,6.617825508117676,10.067976951599121,1.5799193382263184,0
2016,10,40,NL126,36,13.498838424682617,6.079989910125732,9.787358283996582,1.305290699005127,0
2016,10,40,NL131,43,13.31972885131836,5.797338962554932,9.56934642791748,1.2254594564437866,0
2016,10,40,NL132,32,13.138233184814453,5.655037879943848,9.395605087280273,1.1852976083755493,0
2016,10,40,NL133,29,13.42354965209961,5.8078484535217285,9.631208419799805,1.2121604681015015,0
2016,10,40,NL211,67,13.504199028015137,5.953548431396484,9.735522270202637,1.382847785949707,0
2016,10,40,NL212,27,13.516331672668457,5.8709330558776855,9.687946319580078,1.8964803218841553,0
2016,10,40,NL213,102,13.053483009338379,5.75942850112915,9.408368110656738,1.766287088394165,0
2016,10,40,NL221,106,13.487428665161133,6.393336296081543,9.948674201965332,1.5820488929748535,0
2016,10,40,NL224,37,13.825119018554688,6.483132362365723,10.173711776733398,1.0944651365280151,0
2016,10,40,NL225,59,13.336963653564453,6.237794876098633,9.78468132019043,1.7702677249908447,0
2016,10,40,NL226,121,13.643830299377441,6.427636623382568,10.049276351928711,1.5288112163543701,0
2016,10,40,NL230,50,13.582513809204102,6.4392991065979,10.015690803527832,1.5168092250823975,0
2016,10,40,NL310,205,13.841753005981445,6.6869611740112305,10.272157669067383,1.616396188735962,0
2016,10,40,NL321,59,13.935100555419922,7.210122585296631,10.580211639404297,2.7551956176757812,0
2016,10,40,NL323,34,14.058064460754395,6.96129035949707,10.516129493713379,3.545161247253418,0
2016,10,40,NL324,43,14.11433219909668,6.941962242126465,10.5388822555542,2.718654155731201,0
2016,10,40,NL325,21,14.051347732543945,6.953113079071045,10.508243560791016,3.4924464225769043,0
2016,10,40,NL327,41,13.85906982421875,6.6796112060546875,10.277815818786621,2.245150566101074,0
2016,10,40,NL328,48,14.084125518798828,7.255772590637207,10.667579650878906,2.8072080612182617,0
2016,10,40,NL329,153,14.03191089630127,6.92358922958374,10.491703033447266,2.4342174530029297,0
2016,10,40,NL332,135,14.337430953979492,6.7590813636779785,10.533268928527832,2.231135606765747,0
2016,10,40,NL333,39,14.407578468322754,7.286651611328125,10.841828346252441,2.2333009243011475,0
2016,10,40,NL337,51,14.206689834594727,6.689048767089844,10.434165954589844,2.0091707706451416,0
2016,10,40,NL33A,46,14.135961532592773,6.542105197906494,10.35166072845459,1.973631501197815,0
2016,10,40,NL33B,40,14.210347175598145,6.791069507598877,10.506987571716309,1.6631380319595337,0
2016,10,40,NL33C,203,14.348344802856445,7.337092876434326,10.830464363098145,2.2066423892974854,0
2016,10,40,NL341,24,14.582869529724121,7.964722633361816,11.272294044494629,1.6012325286865234,0
2016,10,40,NL342,54,14.448833465576172,8.51738166809082,11.48275375366211,2.196320056915283,0
2016,10,40,NL411,121,14.340974807739258,6.6008195877075195,10.46236801147461,1.7299928665161133,0
2016,10,40,NL412,70,14.08248233795166,6.531067848205566,10.298776626586914,1.2776930332183838,0
2016,10,40,NL413,74,13.791626930236816,6.71002197265625,10.254283905029297,1.0799198150634766,0
2016,10,40,NL414,116,13.773496627807617,6.598824977874756,10.181520462036133,1.163111925125122,0
2016,10,40,NL421,58,13.585615158081055,6.768439769744873,10.178544998168945,1.3839160203933716,0
2016,10,40,NL422,43,13.768285751342773,6.516663074493408,10.161638259887695,0.8925548791885376,0
2016,10,40,NL423,128,13.648282051086426,6.8192338943481445,10.242505073547363,1.2995246648788452,0
2016,10,41,NL112,10,13.150164604187012,6.491659164428711,9.826033592224121,1.1704879999160767,0
2016,10,41,NL124,59,13.361352920532227,6.949676990509033,10.169576644897461,1.8149584531784058,0
2016,10,41,NL125,32,13.524017333984375,6.617825508117676,10.067976951599121,1.5799193382263184,0
2016,10,41,NL126,46,13.498838424682617,6.079989910125732,9.787358283996582,1.305290699005127,0
2016,10,41,NL131,37,13.31972885131836,5.797338962554932,9.56934642791748,1.2254594564437866,0
2016,10,41,NL132,42,13.138233184814453,5.655037879943848,9.395605087280273,1.1852976083755493,0
2016,10,41,NL133,20,13.42354965209961,5.8078484535217285,9.631208419799805,1.2121604681015015,0
2016,10,41,NL211,68,13.504199028015137,5.953548431396484,9.735522270202637,1.382847785949707,0
2016,10,41,NL212,21,13.516331672668457,5.8709330558776855,9.687946319580078,1.8964803218841553,0
2016,10,41,NL213,101,13.053483009338379,5.75942850112915,9.408368110656738,1.766287088394165,0
2016,10,41,NL221,107,13.487428665161133,6.393336296081543,9.948674201965332,1.5820488929748535,0
2016,10,41,NL224,45,13.825119018554688,6.483132362365723,10.173711776733398,1.0944651365280151,0
2016,10,41,NL225,82,13.336963653564453,6.237794876098633,9.78468132019043,1.7702677249908447,0
2016,10,41,NL226,130,13.643830299377441,6.427636623382568,10.049276351928711,1.5288112163543701,0
2016,10,41,NL230,41,13.582513809204102,6.4392991065979,10.015690803527832,1.5168092250823975,0
2016,10,41,NL310,192,13.841753005981445,6.6869611740112305,10.272157669067383,1.616396188735962,0
2016,10,41,NL321,60,13.935100555419922,7.210122585296631,10.580211639404297,2.7551956176757812,0
2016,10,41,NL323,32,14.058064460754395,6.96129035949707,10.516129493713379,3.545161247253418,0
2016,10,41,NL324,44,14.11433219909668,6.941962242126465,10.5388822555542,2.718654155731201,0
2016,10,41,NL325,34,14.051347732543945,6.953113079071045,10.508243560791016,3.4924464225769043,0
2016,10,41,NL327,57,13.85906982421875,6.6796112060546875,10.277815818786621,2.245150566101074,0
2016,10,41,NL328,46,14.084125518798828,7.255772590637207,10.667579650878906,2.8072080612182617,0
2016,10,41,NL329,161,14.03191089630127,6.92358922958374,10.491703033447266,2.4342174530029297,0
2016,10,41,NL332,134,14.337430953979492,6.7590813636779785,10.533268928527832,2.231135606765747,0
2016,10,41,NL333,32,14.407578468322754,7.286651611328125,10.841828346252441,2.2333009243011475,0
2016,10,41,NL337,61,14.206689834594727,6.689048767089844,10.434165954589844,2.0091707706451416,0
2016,10,41,NL33A,76,14.135961532592773,6.542105197906494,10.35166072845459,1.973631501197815,0
2016,10,41,NL33B,54,14.210347175598145,6.791069507598877,10.506987571716309,1.6631380319595337,0
2016,10,41,NL33C,261,14.348344802856445,7.337092876434326,10.830464363098145,2.2066423892974854,0
2016,10,41,NL341,19,14.582869529724121,7.964722633361816,11.272294044494629,1.6012325286865234,0
2016,10,41,NL342,63,14.448833465576172,8.51738166809082,11.48275375366211,2.196320056915283,0
2016,10,41,NL411,102,14.340974807739258,6.6008195877075195,10.46236801147461,1.7299928665161133,0
2016,10,41,NL412,78,14.08248233795166,6.531067848205566,10.298776626586914,1.2776930332183838,0
2016,10,41,NL413,109,13.791626930236816,6.71002197265625,10.254283905029297,1.0799198150634766,0
2016,10,41,NL414,141,13.773496627807617,6.598824977874756,10.181520462036133,1.163111925125122,0
2016,10,41,NL421,54,13.585615158081055,6.768439769744873,10.178544998168945,1.3839160203933716,0
2016,10,41,NL422,43,13.768285751342773,6.516663074493408,10.161638259887695,0.8925548791885376,0
